X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.3082780560799,45.0213675683446,0036XX PENN AVE N,MP2021700050        ,4     ,2021/01/04 00:00:00+00,1721,2020/12/31 00:00:00+00,2021/01/04 17:21:00+00,2330,THEFT   ,OTHER THEFT                   ,7.0,2021/01/05 00:00:00+00,10352.0,-93.30828599,45.02136805,-10387030,5624886,Cleveland,2021/01/05 00:00:00+00,2021/01/06 07:00:33+00,69
-93.2801877371455,44.9850422380653,0006XX 5TH ST N,MP2021700051        ,1     ,2021/01/04 00:00:00+00,1738,2021/01/04 00:00:00+00,2021/01/04 17:38:00+00,615,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/05 00:00:00+00,16909.0,-93.28019274,44.98504707,-10383903,5619167,North Loop,2021/01/05 00:00:00+00,2021/01/06 07:00:33+00,70
-93.2860088201866,44.96797999808621,0004XX OAK GROVE ST ,MP2021700054        ,1     ,2021/01/04 00:00:00+00,1933,2020/09/01 00:00:00+00,2021/01/04 19:33:00+00,700,BIKETF  ,BIKE THEFT                    ,7.0,2021/01/05 00:00:00+00,15049.0,-93.28601271,44.967983700000005,-10384551,5616482,Loring Park,2021/01/05 00:00:00+00,2021/01/06 07:00:33+00,71
-93.23512824249408,44.965297873376294,0025XX 8TH ST S,MP2021700055        ,1     ,2021/01/04 00:00:00+00,1934,2020/12/28 00:00:00+00,2021/01/04 19:34:00+00,1925,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/05 00:00:00+00,15098.0,-93.23513128,44.9653032,-10378887,5616060,Cedar Riverside,2021/01/05 00:00:00+00,2021/01/06 07:00:33+00,72
-93.3178001980916,44.946837386798805,0030XX WEST LAKE CALHOUN PKWY ,MP2021700057        ,5     ,2021/01/05 00:00:00+00,638,2020/12/28 00:00:00+00,2021/01/05 06:38:00+00,1825,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/05 00:00:00+00,20473.0,-93.31780299,44.94684087,-10388090,5613156,West Calhoun,2021/01/06 00:00:00+00,2021/01/07 07:00:35+00,73
-93.26510502352508,44.964579652819005,0018XX PARK AVE ,MP20213439          ,3     ,2021/01/05 00:00:00+00,2058,2021/01/05 00:00:00+00,2021/01/05 20:58:00+00,2058,ARSON   ,ARSON                         ,10.0,2021/01/07 00:00:00+00,20570.0,-93.26510944,44.96458275,-10382224,5615947,Ventura Village,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,74
-93.25870003554941,44.9332425029024,0038XX 11TH AVE S,MP20213757          ,3     ,2021/01/06 00:00:00+00,1200,2021/01/05 00:00:00+00,2021/01/06 12:00:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/08 00:00:00+00,12548.0,-93.25870885,44.93324403,-10381511,5611018,Bancroft,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,75
-93.2630927972887,45.0047289924876,0016XX UNIVERSITY AVE NE,MP20214018          ,2     ,2021/01/06 00:00:00+00,1738,2021/01/06 00:00:00+00,2021/01/06 17:38:00+00,1200,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/08 00:00:00+00,15282.0,-93.2630944,45.00473138,-10382000,5622266,Sheridan,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,76
-93.28803901272872,44.9546380483156,0026XX LYNDALE AVE S,MP20214229          ,5     ,2021/01/07 00:00:00+00,1204,2021/01/06 00:00:00+00,2021/01/07 12:04:00+00,2226,BURGB   ,BURGLARY OF BUSINESS          ,6.0,2021/01/08 00:00:00+00,16678.0,-93.28804768,44.95463813,-10384777,5614383,Whittier,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,77
-93.27963976482219,44.9546380483156,0026XX BLAISDELL AVE ,MP20214405          ,5     ,2021/01/07 00:00:00+00,857,2021/01/07 00:00:00+00,2021/01/07 08:57:00+00,715,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,16791.0,-93.27964542,44.95463819,-10383842,5614383,Whittier,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,78
-93.2796217985165,44.95821697011029,0024XX BLAISDELL AVE ,MP20214426          ,5     ,2021/01/07 00:00:00+00,839,2021/01/06 00:00:00+00,2021/01/07 08:39:00+00,1500,BURGB   ,BURGLARY OF BUSINESS          ,6.0,2021/01/08 00:00:00+00,16775.0,-93.27962189,44.95821922,-10383840,5614946,Whittier,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,79
-93.24739024612231,44.9510144009873,0028XX CEDAR AVE S,MP20214428          ,3     ,2021/01/07 00:00:00+00,830,2021/01/03 00:00:00+00,2021/01/07 08:30:00+00,1200,BURGB   ,BURGLARY OF BUSINESS          ,6.0,2021/01/08 00:00:00+00,21416.0,-93.24739481,44.95101495,-10380252,5613813,East Phillips,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,80
-93.2351462087998,44.9483696297395,0025XX LAKE ST E,MP20214436          ,3     ,2021/01/07 00:00:00+00,940,2021/01/07 00:00:00+00,2021/01/07 09:40:00+00,815,SHOPLF  ,SHOPLIFTING                   ,7.0,2021/01/08 00:00:00+00,19097.0,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,81
-93.22283928940729,44.9869610252705,0008XX 21ST AVE SE,MP20214449          ,2     ,2021/01/07 00:00:00+00,920,2021/01/06 00:00:00+00,2021/01/07 09:20:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/08 00:00:00+00,19349.0,-93.22284519,44.98696658,-10377519,5619469,Como,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,82
-93.3133445542824,44.9910842943615,0012XX THOMAS AVE N,MP20214509          ,4     ,2021/01/07 00:00:00+00,1110,2021/01/07 00:00:00+00,2021/01/07 11:10:00+00,1110,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,13992.0,-93.31335118,44.99108805,-10387594,5620118,Willard - Hay,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,83
-93.295944187229,44.896969499615004,0058XX FREMONT AVE S,MP20214524          ,5     ,2021/01/07 00:00:00+00,1455,2021/01/07 00:00:00+00,2021/01/07 14:55:00+00,200,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,14745.0,-93.29594513,44.89696993,-10385657,5605316,Kenny,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,84
-93.2625897407296,44.9197080094901,,MP20214558          ,3     ,2021/01/07 00:00:00+00,1314,2021/01/07 00:00:00+00,2021/01/07 13:14:00+00,1240,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/01/08 00:00:00+00,,-93.2626,44.919709999999995,-10381944,5608890,Northrop,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,85
-93.20503468047609,44.9062975758383,0053XX 48TH AVE S,MP20214586          ,3     ,2021/01/07 00:00:00+00,1416,2021/01/07 00:00:00+00,2021/01/07 14:16:00+00,1400,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,21109.0,-93.20503817,44.90630202,-10375537,5606782,Minnehaha,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,86
-93.2880749453401,44.950995328554,0028XX LYNDALE AVE S,MP20214590          ,5     ,2021/01/07 00:00:00+00,1400,2021/01/07 00:00:00+00,2021/01/07 14:00:00+00,1329,THEFT   ,OTHER THEFT                   ,7.0,2021/01/08 00:00:00+00,16763.0,-93.2880785,44.95099896,-10384781,5613810,Lowry Hill East,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,87
-93.21566175028721,44.916260274647705,0039XX EAST MINNEHAHA PKWY ,MP20214619          ,3     ,2021/01/07 00:00:00+00,1542,2021/01/07 00:00:00+00,2021/01/07 15:42:00+00,1414,ASLT4   ,ASLT4-SUBST HARM OR WEAPON    ,5.0,2021/01/07 00:00:00+00,18420.0,-93.21567023,44.91626633,-10376720,5608348,Minnehaha,2021/01/15 00:00:00+00,2021/01/16 07:01:38+00,88
-93.2364667322674,44.98076603420979,0013XX 4TH ST SE,MP20214666          ,2     ,2021/01/07 00:00:00+00,1536,2021/01/07 00:00:00+00,2021/01/07 15:36:00+00,245,THEFT   ,OTHER THEFT                   ,7.0,2021/01/08 00:00:00+00,16642.0,-93.23647339,44.98076705,-10379036,5618494,Marcy Holmes,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,89
-93.2714561125839,44.9368481950138,0036XX CLINTON AVE ,MP20214667          ,3     ,2021/01/07 00:00:00+00,1529,2021/01/07 00:00:00+00,2021/01/07 15:29:00+00,1305,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,12377.0,-93.27145801,44.93685437,-10382931,5611585,Central,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,90
-93.2812746986393,44.95821697011029,0024XX PILLSBURY AVE ,MP20214693          ,5     ,2021/01/07 00:00:00+00,1700,2021/01/07 00:00:00+00,2021/01/07 17:00:00+00,1604,BURGB   ,BURGLARY OF BUSINESS          ,6.0,2021/01/08 00:00:00+00,19127.0,-93.28128103,44.95822019,-10384024,5614946,Whittier,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,91
-93.2881018947986,44.9474795350847,0030XX LYNDALE AVE S,MP20214703          ,5     ,2021/01/07 00:00:00+00,1620,2021/01/07 00:00:00+00,2021/01/07 16:20:00+00,1616,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/01/08 00:00:00+00,19250.0,-93.28810737,44.94748459,-10384784,5613257,CARAG,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,92
-93.2364667322674,44.98076603420979,0013XX 4TH ST SE,MP20214709          ,2     ,2021/01/07 00:00:00+00,1712,2021/01/07 00:00:00+00,2021/01/07 17:12:00+00,1415,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,16642.0,-93.23647339,44.98076705,-10379036,5618494,Marcy Holmes,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,93
-93.27929840501422,44.9141991683082,0000XX 49TH ST W,MP20214712          ,5     ,2021/01/07 00:00:00+00,1852,2021/01/07 00:00:00+00,2021/01/07 18:52:00+00,1630,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/01/08 00:00:00+00,12399.0,-93.27930690000001,44.91420542,-10383804,5608024,Tangletown,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,94
-93.2723274784095,44.9723143515819,0010XX 2ND AVE S,MP20214722          ,1     ,2021/01/07 00:00:00+00,1946,2021/01/07 00:00:00+00,2021/01/07 19:46:00+00,1646,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,20056.0,-93.27233484,44.97231758,-10383028,5617164,Downtown West,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,95
-93.277897033171,44.951446707775794,0028XX NICOLLET AVE ,MP20214723          ,5     ,2021/01/07 00:00:00+00,1710,2021/01/07 00:00:00+00,2021/01/07 17:10:00+00,1710,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,20805.0,-93.27790386,44.95145092,-10383648,5613881,Whittier,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,96
-93.2664614796042,44.9501434200686,0029XX OAKLAND AVE ,MP20214729          ,3     ,2021/01/07 00:00:00+00,1650,2021/01/06 00:00:00+00,2021/01/07 16:50:00+00,1630,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,18090.0,-93.26646784,44.95014459,-10382375,5613676,Phillips West,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,97
-93.3094907817135,44.99877095318271,,MP20214761          ,4     ,2021/01/07 00:00:00+00,1908,2021/01/07 00:00:00+00,2021/01/07 19:08:00+00,1740,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,,-93.30949,44.99878,-10387165,5621328,Willard - Hay,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,98
-93.28647594413441,45.013995116469495,0032XX 6TH ST N,MP20214763          ,4     ,2021/01/07 00:00:00+00,1745,2021/01/07 00:00:00+00,2021/01/07 17:45:00+00,1730,DASLT2  ,2ND DEG DOMES ASLT            ,5.0,2021/01/08 00:00:00+00,11110.0,-93.28647953,45.01399588,-10384603,5623725,McKinley,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,99
-93.2369518225208,44.96274910312389,0024XX FRANKLIN AVE E,MP20214769          ,3     ,2021/01/07 00:00:00+00,1800,2021/01/06 00:00:00+00,2021/01/07 18:00:00+00,2030,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/08 00:00:00+00,21869.0,-93.23695301,44.96275542,-10379090,5615659,Seward,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,100
-93.2909136216379,44.9626982536875,0009XX FRANKLIN AVE W,MP20214802          ,5     ,2021/01/07 00:00:00+00,1938,2021/01/06 00:00:00+00,2021/01/07 19:38:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,16062.0,-93.29092005,44.96270254,-10385097,5615651,Lowry Hill East,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,101
-93.23472400061621,44.9510779757193,0028XX 26TH AVE S,MP20214822          ,3     ,2021/01/07 00:00:00+00,2005,2021/01/07 00:00:00+00,2021/01/07 20:05:00+00,1615,THEFT   ,OTHER THEFT                   ,7.0,2021/01/08 00:00:00+00,19096.0,-93.2347243,44.95108135,-10378842,5613823,Longfellow,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,102
-93.28296353137341,44.9546380483156,0026XX PLEASANT AVE ,MP20214828          ,5     ,2021/01/07 00:00:00+00,2004,2021/01/03 00:00:00+00,2021/01/07 20:04:00+00,1300,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/08 00:00:00+00,16790.0,-93.28296447,44.95463884,-10384212,5614383,Whittier,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,103
-93.30317562526609,45.014109425293206,0032XX LOGAN AVE N,MP20214889          ,4     ,2021/01/07 00:00:00+00,2045,2021/01/07 00:00:00+00,2021/01/07 20:45:00+00,2035,DASLT2  ,2ND DEG DOMES ASLT            ,5.0,2021/01/08 00:00:00+00,10574.0,-93.30318077,45.01411528,-10386462,5623743,Folwell,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,104
-93.27019847118609,44.970312454822206,0011XX 4TH AVE S,MP20214924          ,1     ,2021/01/07 00:00:00+00,2310,2021/01/07 00:00:00+00,2021/01/07 23:10:00+00,2030,THEFT   ,OTHER THEFT                   ,7.0,2021/01/08 00:00:00+00,17043.0,-93.27020212,44.97031585,-10382791,5616849,Downtown West,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,105
-93.26638961438141,44.9626855413214,,MP20214967          ,3     ,2021/01/08 00:00:00+00,153,2021/01/07 00:00:00+00,2021/01/08 01:53:00+00,2300,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/01/08 00:00:00+00,,-93.2664,44.96269,-10382367,5615649,Ventura Village,2021/01/10 00:00:00+00,2021/01/11 07:00:40+00,106
-93.2982259080506,44.95733338494821,,MP20215000          ,5     ,2021/01/08 00:00:00+00,5,2021/01/08 00:00:00+00,2021/01/08 00:05:00+00,5,ROBPER  ,ROBBERY OF PERSON             ,4.0,2021/01/08 00:00:00+00,,-93.29823,44.95734,-10385911,5614807,East Isles,2021/01/15 00:00:00+00,2021/01/16 07:01:38+00,107
-93.2892786878208,45.0140014669656,0032XX ALDRICH AVE N,MP20215119          ,4     ,2021/01/08 00:00:00+00,636,2021/01/08 00:00:00+00,2021/01/08 06:36:00+00,603,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/01/08 00:00:00+00,10484.0,-93.28928446,45.01400771,-10384915,5623726,McKinley,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,108
-93.2290017322564,44.962768171651,0029XX FRANKLIN AVE E,MP20215142          ,3     ,2021/01/08 00:00:00+00,742,2021/01/08 00:00:00+00,2021/01/08 07:42:00+00,742,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/01/08 00:00:00+00,17412.0,-93.22900199,44.96276884,-10378205,5615662,Seward,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,109
-93.24645599822679,44.966613528418705,0018XX 7TH ST S,MP20215144          ,1     ,2021/01/08 00:00:00+00,905,2021/01/08 00:00:00+00,2021/01/08 09:05:00+00,740,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/01/08 00:00:00+00,19223.0,-93.24645826,44.96661711,-10380148,5616267,Cedar Riverside,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,110
-93.30089390444451,45.0011910843825,0016XX HILLSIDE AVE N,MP20215483          ,4     ,2021/01/01 00:00:00+00,0,2020/12/31 00:00:00+00,2021/01/01 00:00:00+00,0,CSCR    ,CSC - RAPE                    ,3.0,2021/01/08 00:00:00+00,18641.0,-93.30089701,45.00119234,-10386208,5621709,Jordan,2021/01/15 00:00:00+00,2021/01/16 07:01:38+00,111
-93.32009988521891,44.931410953539896,0039XX YORK AVE S,MP2021700098        ,5     ,2021/01/06 00:00:00+00,1342,2021/01/05 00:00:00+00,2021/01/06 13:42:00+00,1800,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/08 00:00:00+00,11065.0,-93.32010001,44.931414000000004,-10388346,5610730,Linden Hills,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,112
-93.2619160042665,44.9804419700992,0003XX 2ND ST S,MP2021700099        ,1     ,2021/01/06 00:00:00+00,1452,2021/01/04 00:00:00+00,2021/01/06 14:52:00+00,1525,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/08 00:00:00+00,20491.0,-93.26191627,44.98044364,-10381869,5618443,Downtown West,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,113
-93.2728215518157,44.945807391378004,0031XX 3RD AVE S,MP2021700101        ,3     ,2021/01/06 00:00:00+00,1522,2021/01/05 00:00:00+00,2021/01/06 15:22:00+00,1025,THEFT   ,OTHER THEFT                   ,7.0,2021/01/08 00:00:00+00,11926.0,-93.27282893,44.94581327,-10383083,5612994,Central,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,114
-93.2567237419243,44.9690032401034,0011XX 8TH ST S,MP2021700109        ,1     ,2021/01/07 00:00:00+00,833,2021/01/07 00:00:00+00,2021/01/07 08:33:00+00,1,THEFT   ,OTHER THEFT                   ,7.0,2021/01/08 00:00:00+00,19054.0,-93.25672375,44.96900367,-10381291,5616643,Elliot Park,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,115
-93.3012891631695,44.9994506328978,0016XX BROADWAY AVE W,MP2021700110        ,4     ,2021/01/07 00:00:00+00,834,2020/10/02 00:00:00+00,2021/01/07 08:34:00+00,419,THFTSW  ,THEFT BY SWINDLE              ,7.0,2021/01/08 00:00:00+00,14793.0,-93.30128954,44.99945235,-10386252,5621435,Jordan,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,116
-93.24739024612231,44.9510144009873,0028XX CEDAR AVE S,MP2021700113        ,3     ,2021/01/07 00:00:00+00,920,2021/01/07 00:00:00+00,2021/01/07 09:20:00+00,905,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/08 00:00:00+00,21416.0,-93.24739481,44.95101495,-10380252,5613813,East Phillips,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,117
-93.24739024612231,44.9510144009873,0028XX CEDAR AVE S,MP2021700115        ,3     ,2021/01/07 00:00:00+00,1009,2021/01/07 00:00:00+00,2021/01/07 10:09:00+00,0,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/08 00:00:00+00,21416.0,-93.24739481,44.95101495,-10380252,5613813,East Phillips,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,118
-93.2388921835345,44.988149116276,0009XX 9TH AVE SE,MP2021700118        ,2     ,2021/01/07 00:00:00+00,1114,2021/01/05 00:00:00+00,2021/01/07 11:14:00+00,1400,THFTSW  ,THEFT BY SWINDLE              ,7.0,2021/01/08 00:00:00+00,17653.0,-93.23889735,44.98814947,-10379306,5619656,Marcy Holmes,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,119
-93.2585203724925,45.0092765031567,0020XX 6TH ST NE,MP2021700123        ,2     ,2021/01/07 00:00:00+00,1143,2021/01/04 00:00:00+00,2021/01/07 11:43:00+00,2300,THEFT   ,OTHER THEFT                   ,7.0,2021/01/08 00:00:00+00,11428.0,-93.25852092,45.00927921,-10381491,5622982,Holland,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,120
-93.2893595361964,44.9492024915236,0029XX ALDRICH AVE S,MP2021700124        ,5     ,2021/01/07 00:00:00+00,1219,2021/01/06 00:00:00+00,2021/01/07 12:19:00+00,1900,BIKETF  ,BIKE THEFT                    ,7.0,2021/01/08 00:00:00+00,21710.0,-93.28936422,44.94920253,-10384924,5613528,Lowry Hill East,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,121
-93.30282528230529,45.0027790414359,0017XX HILLSIDE AVE N,MP2021700128        ,4     ,2021/01/07 00:00:00+00,1253,2021/01/06 00:00:00+00,2021/01/07 12:53:00+00,1240,THEFT   ,OTHER THEFT                   ,7.0,2021/01/08 00:00:00+00,22060.0,-93.30282748,45.00278042,-10386423,5621959,Jordan,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,122
-93.2714830620424,44.9582614668449,0024XX CLINTON AVE ,MP2021700129        ,5     ,2021/01/07 00:00:00+00,1257,2020/12/29 00:00:00+00,2021/01/07 12:57:00+00,1500,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/08 00:00:00+00,21241.0,-93.27148946,44.95826287,-10382934,5614953,Whittier,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,123
-93.27274070344009,44.9259668370188,0042XX 3RD AVE S,MP2021700130        ,3     ,2021/01/07 00:00:00+00,1313,2021/01/04 00:00:00+00,2021/01/07 13:13:00+00,1900,THFTSW  ,THEFT BY SWINDLE              ,7.0,2021/01/08 00:00:00+00,16262.0,-93.27274938,44.92596712,-10383074,5609874,Regina,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,124
-93.24351850724779,44.996001333786296,0006XX TAYLOR ST NE,MP2021700131        ,2     ,2021/01/07 00:00:00+00,1332,2021/01/06 00:00:00+00,2021/01/07 13:32:00+00,2124,THEFT   ,OTHER THEFT                   ,7.0,2021/01/08 00:00:00+00,15978.0,-93.24352432,44.99600236,-10379821,5620892,Beltrami,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,125
-93.23037615464109,44.98694831828179,0012XX BROOK AVE SE,MP2021700132        ,2     ,2021/01/07 00:00:00+00,1359,2020/12/03 00:00:00+00,2021/01/07 13:59:00+00,1800,BIKETF  ,BIKE THEFT                    ,7.0,2021/01/08 00:00:00+00,25921.0,-93.23037773,44.98694969,-10378358,5619467,Como,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,126
-93.2269176407972,44.9848198579116,0008XX 18TH AVE SE,MP2021700140        ,2     ,2021/01/07 00:00:00+00,1705,2021/01/07 00:00:00+00,2021/01/07 17:05:00+00,0,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/08 00:00:00+00,16890.0,-93.22692634,44.98482326,-10377973,5619132,Como,2021/01/08 00:00:00+00,2021/01/09 07:01:02+00,127
-93.2832240428058,44.966924959253504,0004XX OAK GROVE ST ,MP20212290          ,1     ,2021/01/04 00:00:00+00,1151,2021/01/04 00:00:00+00,2021/01/04 11:51:00+00,800,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/11 00:00:00+00,15057.0,-93.28322844,44.96692818,-10384241,5616316,Loring Park,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,128
-93.2254533868841,44.9296111450115,0040XX HIAWATHA AVE ,MP20214412          ,3     ,2021/01/07 00:00:00+00,751,2021/01/07 00:00:00+00,2021/01/07 07:51:00+00,751,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/11 00:00:00+00,18422.0,-93.22545685,44.92961535,-10377810,5610447,Hiawatha,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,129
-93.28207419924222,44.989673902872894,0010XX 3RD ST N,MP20214599          ,1     ,2021/01/07 00:00:00+00,1400,2021/01/06 00:00:00+00,2021/01/07 14:00:00+00,2000,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/01/11 00:00:00+00,17180.0,-93.282081,44.98967623,-10384113,5619896,North Loop,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,130
-93.2273039163694,44.9323140164282,0038XX HIAWATHA AVE ,MP20214787          ,3     ,2021/01/08 00:00:00+00,1147,2021/01/06 00:00:00+00,2021/01/08 11:47:00+00,1900,BURGB   ,BURGLARY OF BUSINESS          ,6.0,2021/01/11 00:00:00+00,13503.0,-93.22730894,44.93231929,-10378016,5610872,Howe,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,131
-93.2277440908586,44.9483696297395,0030XX LAKE ST E,MP20214804          ,3     ,2021/01/07 00:00:00+00,1953,2021/01/07 00:00:00+00,2021/01/07 19:53:00+00,1400,THEFT   ,OTHER THEFT                   ,7.0,2021/01/11 00:00:00+00,16972.0,-93.22774843,44.94837476,-10378065,5613397,Longfellow,2021/01/11 00:00:00+00,2021/01/12 07:00:19+00,132
-93.2956387600324,45.000250993066395,,MP20214893          ,4     ,2021/01/07 00:00:00+00,2205,2021/01/07 00:00:00+00,2021/01/07 22:05:00+00,2045,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/01/09 00:00:00+00,,-93.29564,45.00026,-10385623,5621561,Jordan,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,133
